primary_title,start_year,runtime_minutes,genres,vote_average,vote_count,Top Cast,Director,popularity,Budget,Revenue
Pimp Bullies,2011,78.0,"Action,Crime,Thriller",3.7,3,"Ving Rhames, Steven Bauer, Kristen Quintrall, Chiquinquirá Delgado, Catalina Rodriguez",Alfonso Rodríguez Zorrilla,1.033,0.0,0
Pin Cushion,2017,82.0,Drama,6.9,20,"Joanna Scanlan, Lily Newmark, John Henshaw, Chanel Cresswell, Isy Suttie",Deborah Haywood,4.823,0.0,0
Pina,2011,103.0,"Documentary,Music",7.4,115,"Regina Advento, Malou Airaudo, Ruth Amarante, Pina Bausch, Jorge Puerta",Wim Wenders,7.086,4317946.0,14624826
Pinching Penny,2011,104.0,Crime,4.0,1,"Steven Molony, Timothy J. Meyer, Ginny Glaser, Lauren J. Wertz",Dan Glaser,0.6,0.0,0
Ping Pong Summer,2014,92.0,"Comedy,Drama,Sport",6.1,28,"Marcello Conte, Helena May Seabrook, John Hannah, Lea Thompson, Emmi Shockley",Michael Tully,2.311,0.0,25781
Pink Elephant,2017,87.0,"Adventure,Comedy,Drama",10.0,1,"Ashley Royds, Mallory Hynes, Evan Daigle, Kendra Unique, Zachary Alderman",Sea Mo Aldermoon,0.6,0.0,0
Pink Floyd: The Story of Wish You Were Here,2012,85.0,"Documentary,Music",7.3,11,"Roger Waters, David Gilmour, Nick Mason, Storm Thorgerson, Richard Wright",John Edginton,1.52,15732.0,0
"Pink Ribbons, Inc.",2011,97.0,Documentary,6.8,6,"Samantha King, Barbara Brenner, Barbara Ehrenreich, Nancy Brinker, Susan Love",Léa Pool,1.4,900000.0,25000
Pioneer,2013,111.0,Thriller,5.6,45,"Aksel Hennie, Wes Bentley, Stephen Lang, Stephanie Sigman, Jonathan LaPaglia",Erik Skjoldbjærg,3.948,7500000.0,0
Piranha 3D,2010,88.0,"Comedy,Horror",5.3,1029,"Elisabeth Shue, Jerry O'Connell, Steven R. McQueen, Jessica Szohr, Kelly Brook",Alexandre Aja,11.302,24000000.0,83188165
Piranha 3DD,2012,83.0,"Comedy,Horror",4.2,509,"Danielle Panabaker, Matt Bush, Katrina Bowden, Jean-Luc Bilodeau, David Koechner",John Gulager,11.544,5000000.0,8493728
Piranha Sharks,2016,79.0,"Action,Comedy,Drama",4.9,12,"Allen Sarven, Ramona Mallory, Josh Hammond, Brandon Stacy, Kevin Sorbo",Leigh Scott,1.822,0.0,0
Pirate's Code: The Adventures of Mickey Matson,2015,91.0,Family,7.0,3,"Derek Brandon, Christopher Lloyd, Francesca Derosa, Kenton Duty, Frank Collison",Harold Cronk,1.189,0.0,0
Pirates of the Caribbean: Dead Men Tell No Tales,2017,129.0,"Action,Adventure,Fantasy",6.6,6931,"Johnny Depp, Javier Bardem, Geoffrey Rush, Brenton Thwaites, Kaya Scodelario",Espen Sandberg,28.101,230000000.0,795900000
Pirates of the Caribbean: On Stranger Tides,2011,136.0,"Action,Adventure,Fantasy",6.4,8571,"Johnny Depp, Penélope Cruz, Geoffrey Rush, Ian McShane, Kevin McNally",Rob Marshall,30.579,379000000.0,1045700000
Pit Stop,2013,80.0,"Drama,Romance",6.3,16,"Bill Heck, Marcus DeAnda, Amy Seimetz, John Merriman, Alfredo Maduro",Yen Tan,2.367,0.0,0
Pitch Perfect,2012,112.0,"Comedy,Music,Romance",7.3,4233,"Anna Kendrick, Brittany Snow, Anna Camp, Rebel Wilson, Ester Dean",Jason Moore,13.886,17000000.0,115647426
Pitch Perfect 2,2015,115.0,"Comedy,Music",6.8,3599,"Anna Kendrick, Brittany Snow, Hailee Steinfeld, Rebel Wilson, Ester Dean",Elizabeth Banks,18.469,29000000.0,287144079
Pitch Perfect 3,2017,93.0,"Comedy,Music",6.5,1884,"Anna Kendrick, Rebel Wilson, Brittany Snow, Hailee Steinfeld, Elizabeth Banks",Trish Sie,14.89,45000000.0,185400345
Pitchfork,2016,94.0,Horror,3.6,15,"Daniel Wilkinson, Brian Raetz, Lindsey Dresbach, Ryan Moore, Celina Beach",Glenn Douglas Packard,2.353,0.0,0
Pitching Tents,2017,90.0,Comedy,5.9,8,"Jonathan Lipnicki, Booboo Stewart, Richard Riehle, Eric Allan Kramer, Kevin Farley",Jacob Cooney,2.069,0.0,0
Pitfire of Hell,2016,,"Comedy,Horror",10.0,1,"Jordan Campbell, Elizabeth Brehob, Samantha Michelle, John East, Jason Newlin",Bob East,0.6,0.0,0
Pity,2018,97.0,Drama,9.0,1,Jake Martin,John Pata,0.6,0.0,0
Pivot Point,2011,85.0,Drama,7.0,2,"Tyler Danyla, Tristan Levi Cox, Jordan Cuckler",Zach Meiners,0.6,0.0,0
Pixels,2010,100.0,"Action,Comedy",5.6,4423,"Adam Sandler, Kevin James, Michelle Monaghan, Peter Dinklage, Josh Gad",Chris Columbus,23.029,88000000.0,244900000
Pixies,2015,78.0,"Animation,Comedy",5.5,4,"Alexa PenaVega, Bill Paxton, Christopher Plummer, Geoff Gustafson, David Milchard",Sean Patrick O'Reilly,1.824,0.0,81000
Pizza Girl Massacre,2014,78.0,Horror,1.5,2,"Amy Bourque, George Bach, Scott Bryan, Daniel T. Cornish, Kate Farmin",Jason Witter ,0.6,0.0,0
Pizza Man,2011,90.0,"Action,Family,Sci-Fi",6.0,3,"Frankie Muniz, Page Falkinburg Jr., Amber Borycki, Ashley Parker Angel, Terry Rhoads",Joe Eckardt,1.205,3000000.0,0
Pizza Shop,2012,3.0,"Biography,Documentary",5.0,1,"Robert Bielfelt, Cian Patrick O'Dowd, Brett Buzek, Chelsea Claire, Jason Schneider",George O'Barts,0.6,50000.0,0
Plagi Breslau,2018,93.0,"Action,Crime,Thriller",7.3,9,"Małgorzata Kożuchowska, Daria Widawska, Tomasz Oświeciński, Andrzej Grabowski, Filip Chajzer",Patryk Vega,4.568,0.0,0
Plan B,2011,84.0,"Documentary,News",7.2,45,"Manuel Vignau, Damián Canduci, Ariel Nuñez Di Croce, Mercedes Quinteros, Ana Lucia Antony",Marco Berger,5.164,0.0,0
Planes,2013,91.0,"Adventure,Animation,Comedy",5.8,874,"Dane Cook, Carlos Alazraqui, Val Kilmer, Julia Louis-Dreyfus, Brad Garrett",Klay Hall,13.956,50000000.0,219788712
Planes with Brains,2018,73.0,Animation,10.0,1,"KJ Schrock, Sarah Taylor",Evan Tramel,2.119,0.0,0
Planes: Fire & Rescue,2014,83.0,"Adventure,Animation,Comedy",6.0,420,"Ed Harris, Dane Cook, Julie Bowen, Curtis Armstrong, John Michael Higgins",Bobs Gannaway,9.231,50000000.0,151165787
Planet of the Vampire Women,2011,95.0,Sci-Fi,5.3,4,"Liesel Hanson, Jawara Duncan, Stephanie Hyden, Keith Letl, Paquita Estrada",Darin Wood,0.715,25000.0,0
Planetarium,2016,105.0,"Drama,Fantasy,Mystery",4.5,108,"Natalie Portman, Lily-Rose Depp, Emmanuel Salinger, Amira Casar, Pierre Salvadori",Rebecca Zlotowski,7.246,0.0,0
Planetary,2011,64.0,Documentary,7.3,3,,Guy Reid,0.6,0.0,0
Plank Face,2016,91.0,Horror,5.0,1,"Nathan Barrett, Susan M Martin, Brigid Macaulay, Alyss Winkler, Jason Hignite",Scott Schirmer,2.437,0.0,0
PlantPure Nation,2015,95.0,Documentary,7.5,4,"Neal Barnard, Nelson Campbell, T. Colin Campbell, Rekha Chaudhary",Nelson Campbell,1.22,0.0,0
Plastic,2014,102.0,"Action,Comedy,Crime",6.1,116,"Ed Speleers, Will Poulter, Alfie Allen, Sebastian de Souza, Emma Catherine Rigby",Julian Gilbey,7.815,0.0,0
Plastic China,2016,82.0,Documentary,6.0,2,,Jiuliang Wang,0.918,0.0,0
Plastic Galaxy: The Story of Star Wars Toys,2014,70.0,"Documentary,History,Sci-Fi",6.6,16,"Gus Lopez, Bill McBride",Brian Stillman,1.198,0.0,0
Plastic Paradise: The Great Pacific Garbage Patch,2013,57.0,"Adventure,Documentary,Family",5.8,8,,Angela Sun,0.88,0.0,0
Plato's Reality Machine,2013,79.0,"Comedy,Drama,Sci-Fi",7.0,1,"Carolina Bartczak, Tyrone Dancy Jr., Mackenzie Davis, Trieste Kelly Dunn",Myles Sorensen,0.6,0.0,0
Play Hooky,2012,74.0,"Crime,Drama,Thriller",1.5,2,"Kim Kleemichen, Becky Byers, Vincent Kulish, J. Wright Chester",Frank S Petrilli,0.656,0.0,0
Play the Devil,2016,89.0,Drama,5.0,3,"Petrice Jones, Gareth Jenkins, Akil Nickolas, Penelope Spencer",Maria Govan,0.6,0.0,0
Playback,2012,98.0,"Horror,Thriller",3.9,59,"Johnny Pacar, Ambyr Childers, Christian Slater, Alessandra Torresani, Toby Hemingway",Michael A. Nickles,5.113,7500000.0,0
Player,2015,,Thriller,1.0,1,"Robert Fleet, Natalie Avital, Nick McCallum, Elizabeth Carlson, Enci",Alina Szpak,0.912,0.0,0
Playground,2016,82.0,"Drama,Thriller",7.0,8,"Michalina Świstuń, Nicolas Przygoda, Przemysław Baliński, Patryk Świderski, Paweł Brandys",Bartosz M. Kowalski,1.4,0.0,0
Playin' for Love,2013,84.0,Comedy,7.0,1,"Salli Richardson-Whitfield, Esai Morales, Jennifer Lewis, Lawrence Hilton-Jacobs, Robert Townsend",Robert Townsend,0.6,0.0,0
Playing Doctor,2014,95.0,Comedy,5.8,39,"Merlin Rose, Lisa Vicari, Max von der Groeben, Jannis Niewöhner, Christiane Paul",Marco Petry,4.465,0.0,0
Playing House,2011,84.0,Thriller,5.2,6,"Alex Dorman, Mari E. Ferguson, Caleb George, Mayra Leal, Matt Lusk",Tom Vaughan,2.088,0.0,0
Playing It Cool,2014,94.0,"Comedy,Romance",5.9,426,"Chris Evans, Michelle Monaghan, Topher Grace, Aubrey Plaza, Luke Wilson",Justin Reardon,14.344,0.0,1323415
Playing for Keeps,2012,105.0,"Comedy,Romance,Sport",5.6,420,"Gerard Butler, Jessica Biel, Uma Thurman, Catherine Zeta-Jones, Iqbal Theba",Gabriele Muccino,7.778,35000000.0,30962335
Playing with Dolls: Havoc,2017,78.0,"Horror,Thriller",4.5,4,"Nicole Stark, Kyle Clarke, John Scuderi, Stormi Maya, Robert Koroluck",Rene Perez,1.295,0.0,0
Please Give,2010,87.0,"Comedy,Drama",6.3,81,"Catherine Keener, Amanda Peet, Oliver Platt, Rebecca Hall, Ann Morgan Guilbert",Nicole Holofcener,5.945,3000000.0,0
Please Remove Your Shoes,2010,89.0,"Biography,Documentary,History",5.8,3,John Adler,Rob DelGaudio,0.6,0.0,0
Please Stand By,2017,93.0,"Comedy,Drama",6.8,174,"Dakota Fanning, Alice Eve, Toni Collette, River Alexander, Shawn Roe",Ben Lewin,7.832,0.0,0
Please Subscribe,2012,77.0,"Biography,Comedy,Documentary",6.5,11,"Mitchell Davis, Grace Helbig, Dan Brown, Joe Penna, Craig Benzine",,0.774,0.0,0
Pleased to Meet Me,2013,88.0,Drama,3.8,3,"John Doe, Aimee Mann, Loudon Wainwright III, Joe Henry, Karin Bergquist",Archie Borders,0.6,0.0,0
Pleasure or Pain,2013,99.0,"Drama,Thriller",4.7,30,"Malena Morgan, Christos Vasilopoulos, Daniel Sobieray, Kayla Jane, Elle Alexandra",Zalman King,7.522,0.0,0
Pleasure. Love.,2016,,Drama,3.0,1,,Yao Huang,0.633,0.0,0
Pledges,2018,77.0,"Comedy,Horror",3.7,3,"Tim Drier, Natassia Halabi, Calida Jones, Rebecca Lee, Arthur J. Davis",D.J. Red,3.746,0.0,0
Plimpton! Starring George Plimpton as Himself,2012,89.0,Documentary,8.5,2,"George Plimpton, Sarah Dudley Plimpton, Terry McDonell, Ken Burns",Tom Bean,0.6,0.0,0
Plug & Pray,2010,90.0,"Documentary,Sci-Fi",6.5,1,,Jens Schanze,0.6,0.0,0
Plug Love,2017,116.0,Drama,8.2,6,"Murda Pain, Lance Whittington, Sino, Jessica R. Ryan, NuNu Thurman",Derek Scott,1.4,0.0,0
Plus One,2019,99.0,"Comedy,Drama,Romance",5.4,123,"Rhys Wakefield, Logan Miller, Ashley Grace, Natalie Hall, Suzanne Dengel",Dennis Iliadis,6.253,0.0,0
Plush,2013,99.0,"Drama,Music,Thriller",7.5,1,"Vanessa Claire Stewart, Jason Witter , Brian Neal Lucero, Merritt C. Glover",Ryan Denmark,0.6,0.0,0
Poached,2015,90.0,"Comedy,Documentary",5.0,1,,Timothy Wheeler,0.84,0.0,0
Pocket Listing,2015,92.0,"Comedy,Crime,Thriller",7.8,12,"Rob Lowe, Burt Reynolds, Jessica Clark, James Jurdi, Caitlin Gerard",Conor Allyn,4.735,0.0,0
Pocketman and Cargoboy,2018,87.0,"Adventure,Comedy,Sci-Fi",10.0,2,"Gianna Frangella, Adam Berardi, Damian Michael Pearsall, Jeremy Behie, Becky Jo Harris",Clay Moffatt,1.881,0.0,0
Pod,2015,76.0,"Horror,Mystery,Sci-Fi",4.2,60,"Larry Fessenden, Lauren Ashley Carter, Brian Morvant, John Weselcouch, Dean Cates",Mickey Keating,4.411,0.0,0
Poe,2012,105.0,"Crime,Drama,Horror",1.3,3,"Stelio Savante, David Fine, Gene Silvers, Sal Landi, Christy Sturza",Francis Xavier,1.538,0.0,0
Poetry,2010,139.0,Drama,7.6,94,"Yoon Jeong-hee, David Lee, Kim Hee-ra, Ahn Nae-sang, Kim Yong-taek",Lee Chang-dong,7.202,0.0,349899
Poetry Slammed,2018,85.0,Comedy,0.0,1,"Jonathan Hodges, Glenn Berggoetz, Clarence Zanders, Kari Gall, Joe Maurer",Glenn Berggoetz,1.095,2000.0,0
Poinsettias for Christmas,2018,86.0,Family,6.2,11,"Bethany Joy Lenz, Sharon Lawrence, John Schneider, Lauren London, Marcus Rosner",Christie Will Wolf,5.63,0.0,0
Point B,2013,94.0,"Comedy,Sci-Fi",6.5,1,"David Fetzer, Jared Shipley, Josh McLerran, Eric Fisher",Conor C. Long,0.6,0.0,0
Point Blank,2015,92.0,"Crime,Documentary,History",6.6,230,"Gilles Lellouche, Roschdy Zem, Gérard Lanvin, Elena Anaya, Mireille Perrier",Fred Cavayé,6.021,16000000.0,0
Point Break,2015,114.0,"Action,Crime,Sport",5.6,1260,"Edgar Ramírez, Luke Bracey, Teresa Palmer, Ray Winstone, Max Thieriot",Ericson Core,9.435,105000000.0,133782481
Point and Shoot,2014,83.0,Documentary,7.0,23,Matthew Vandyke,Marshall Curry,1.729,0.0,0
Point of No Return,2017,94.0,Documentary,4.0,1,"Bernard Deegan, Jordan Coombes, Patrick O'Donnell, Liam Carney, Nick Dunning",Kevin Glynn,0.6,0.0,0
Poker,2011,76.0,Thriller,5.0,2,"Vladimir Găitan, Horațiu Mălăele, Valentin Teodosiu, Ion Rițiu, Cătălina Grama",Sergiu Nicolaescu,0.6,0.0,0
Poker Night,2014,104.0,"Crime,Mystery,Thriller",6.0,113,"Beau Mirchoff, Ron Perlman, Giancarlo Esposito, Corey Large, Titus Welliver",Greg Francis,5.84,0.0,0
Pokémon the Movie: Diancie and the Cocoon of Destruction,2014,76.0,"Action,Adventure,Animation",5.9,61,"Rica Matsumoto, Ikue Otani, Mayuki Makiguchi, Yuki Kaji, Mariya Ise",Kunihiko Yuyama,6.809,24720400.0,28595105
Pokémon the Movie: Genesect and the Legend Awakened,2013,96.0,"Adventure,Animation,Family",6.2,61,"Rica Matsumoto, Ikue Otani, Aoi Yuki, Minami Tsuda, Mamoru Miyano",Kunihiko Yuyama,8.624,0.0,32293377
Pokémon the Movie: Hoopa and the Clash of Ages,2015,79.0,"Action,Adventure,Animation",6.1,87,"Rica Matsumoto, Ikue Otani, Mayuki Makiguchi, Yuki Kaji, Mariya Ise",Kunihiko Yuyama,9.376,0.0,21815482
Pokémon the Movie: Kyurem vs. the Sword of Justice,2012,72.0,"Action,Adventure,Animation",5.8,71,"Rica Matsumoto, Ikue Otani, Aoi Yuki, Minami Tsuda, Mamoru Miyano",Kunihiko Yuyama,7.757,0.0,44057737
Pokémon the Movie: The Power of Us,2018,97.0,"Action,Adventure,Animation",6.5,33,"Rica Matsumoto, Ikue Otani, Megumi Hayashibara, Shin'ichirō Miki, Inuko Inuyama",Tetsuo Yajima,7.662,0.0,23740788
Pokémon the Movie: Volcanion and the Mechanical Marvel,2016,90.0,"Action,Adventure,Animation",6.3,51,"Rica Matsumoto, Ikue Otani, Mayuki Makiguchi, Yuki Kaji, Mariya Ise",Kunihiko Yuyama,8.655,0.0,19727392
Pokémon: Zoroark: Master of Illusions,2010,96.0,"Action,Animation,Family",6.5,86,"Rica Matsumoto, Ikue Otani, Yuji Ueda, Megumi Toyoguchi, Etsuko Kozakura",Kunihiko Yuyama,8.3,0.0,71143529
Polar Bears: Ice Bear,2013,51.0,Documentary,8.0,1,Bray Poor,Adam Ravetch,0.6,0.0,0
Polar Flight,2013,90.0,Comedy,1.0,1,"Egor Beroev, Dmitriy Nagiev, Yuliya Snigir, Anna Semenovich, Tatyana Orlova",Sergey Chekalov,0.84,0.0,0
Polaris,2016,90.0,Drama,10.0,1,,Hikari Toriumi,0.6,0.0,0
Polaroid,2019,88.0,"Drama,Horror,Thriller",5.5,6,"Annika Witt, Thea Sofie Loch Næss, Anne Cloetta",Lars Klevberg,1.4,20661.0,0
Police Story: Lockdown,2013,110.0,"Action,Crime,Drama",5.8,136,"Jackie Chan, Ye Liu, Jing Tian, Yu Rongguang, Yin Tao",Ding Sheng,8.232,35000000.0,94300000
Policeman,2011,105.0,Drama,5.9,12,"Yiftach Klein, Ben Adam, Michael Aloni, Meital Barda, Gal Hoyberger",Nadav Lapid,1.089,0.0,0
Polina,2016,108.0,Drama,6.6,56,"Anastasia Shevtsova, Juliette Binoche, Niels Schneider, Miglen Mirtchev, Aleksey Guskov",Valérie Müller,4.834,0.0,165
Polisse,2011,127.0,"Crime,Drama",7.8,670,"Frédéric Pierrot, JoeyStarr, Nicolas Duvauchelle, Karin Viard, Naidra Ayadi",Maïwenn,7.682,0.0,20374201
Political Animals,2016,87.0,Documentary,8.0,1,"Sheila James Kuehl, Jackie Goldberg, Christine Kehoe, Carole Migden",Jonah Markowitz,0.6,0.0,0
Politics of Love,2011,93.0,"Comedy,Romance",4.0,1,"Brian J. White, Mallika Sherawat, Loretta Devine, Gerry Bednob, Anil Raman",William Dear,0.6,0.0,0
Poltergeist,2015,93.0,"Horror,Thriller",5.1,1438,"Sam Rockwell, Rosemarie DeWitt, Saxon Sharbino, Kyle Catlett, Kennedi Clements",Gil Kenan,17.343,35000000.0,95437994
Polycarp,2015,94.0,"Drama,History",6.3,2,"Garry Nation, Eliya Hurt, Rusty Martin, Justin Lewis, Jerica Henline",Joe Henline,0.84,0.0,0
Pompeii,2014,105.0,"Action,Adventure,Drama",5.4,2078,"Kit Harington, Emily Browning, Adewale Akinnuoye-Agbaje, Kiefer Sutherland, Carrie-Anne Moss",Paul W. S. Anderson,25.215,100000000.0,117831631
Pondemonium 3,2018,68.0,Animation,10.0,1,,Zhe Hou,1.822,0.0,0
Pool Party Massacre,2017,81.0,"Comedy,Horror",4.0,5,"LeeAnna Vamp, Alexis Adams, Mark Justice, John Molinaro, Drew Marvick",Drew Marvick,0.786,0.0,0
Pooltime,2010,87.0,"Comedy,Romance",4.0,3,"Jeffrey Patrick Olson, Mark C. Hanson, Junes Zahdi, Marcus Harwell, Glozell Green",Mike Donahue,0.6,0.0,0
Poor Boy,2016,104.0,"Drama,Western",5.0,3,"Lou Taylor Pucci, Dov Tiefenbach, Michael Shannon, Dale Dickey, Pat Healy",Robert Scott Wildes,0.806,0.0,0
Poor Folk,2012,105.0,Drama,5.0,1,"Wu Ke-Xi, Wang Shin-Hong",Midi Z,0.876,0.0,0
Pop Aye,2017,104.0,Drama,6.3,6,"Thaneth Warakulnukroh, Penpak Sirikul, Bong, Sasapin Siriwanij, Nattavut Trivisivavet",Kirsten Tan,0.826,0.0,0
Pop Star,2010,90.0,Thriller,5.0,4,"Christian Serratos, Ross Thomas, Rachele Brooke Smith, Eric Roberts, Robert Adamson",Carlos Portugal,1.555,0.0,0
Pope Francis: A Man of His Word,2018,96.0,"Biography,Documentary",7.3,24,"Pope Francis, Ignazio Oliva, Sister María Eufemia Goycoechea, Joe Biden, Daniele De Angelis",Wim Wenders,6.367,0.0,2423465
Popstar: Never Stop Never Stopping,2016,87.0,"Comedy,Music",6.6,675,"Andy Samberg, Jorma Taccone, Akiva Schaffer, Tim Meadows, Sarah Silverman",Akiva Schaffer,11.844,20000000.0,9500000
Populaire,2012,111.0,"Comedy,Romance,Sport",6.6,322,"Romain Duris, Déborah François, Bérénice Bejo, Shaun Benson, Mélanie Bernier",Régis Roinsard,7.281,0.0,0
Population Zero,2016,84.0,"Crime,Mystery,Thriller",5.5,19,"Rob McGillivray, Duane Murray, Matt O'Brien, Julian T. Pinder, Jonathan Potts",Julian T. Pinder,1.153,0.0,0
Por Trás do Céu,2016,104.0,Drama,7.0,3,"Nathalia Dill, Renato Góes, Emílio Orciollo Netto, Paula Burlamaqui, Everaldo Pontes",Caio Sóh,0.694,0.0,0
Porches and Private Eyes,2016,94.0,"Comedy,Mystery",1.0,1,"Lynn Forney, Elise McMurry, Marlene Cupit, Cotton Yancey, Michael Randall",Travis Mills,0.886,0.0,0
Porkchop,2010,91.0,Horror,4.9,5,"Ruby LaRocca, Chris Woodall, Erin Russ, Dan Hicks, Brandon Raker",Eamon Hardiman,1.48,3000.0,0
Porkchop 3D,2012,,Horror,7.3,2,"Shawn C. Phillips, Dan Hicks, Kaylee Williams, Sam Qualiana, Missy Dawn",Eamon Hardiman,0.84,0.0,0
Porkchop II: Rise of the Rind,2011,80.0,"Comedy,Horror",2.0,1,"Sam Qualiana, Angela Pritchett, Kennie Bass, Rob Cobb, Brian Gunnoe",Eamon Hardiman,0.626,5000.0,0
Porndemic,2018,92.0,"Documentary,Drama,Mystery",6.1,7,"Ron Jeremy, Ginger Lynn Allen, Marc Wallice, Tricia Devereaux, Herschel Savage",Brendan Spookie Daly,5.385,0.0,0
Porta dos Fundos: Contrato Vitalício,2016,100.0,Comedy,3.6,39,"Fábio Porchat, Gregório Duvivier, Thati Lopes, Luís Lobianco, João Vicente de Castro",Ian SBF,2.477,840000.0,0
Porto,2016,76.0,"Drama,Romance",6.1,13,"Lucie Lucas, Anton Yelchin, Paulo Calatré, Françoise Lebrun, Chantal Akerman",Gabe Klinger,2.44,0.0,0
Portrait of Wally,2012,90.0,"Documentary,History,News",6.5,2,,Andrew Shea,0.6,0.0,0
Portrait of a Serial Monogamist,2015,84.0,"Comedy,Drama,Romance",3.5,7,"Grace Lynn Kung, Robin Duke, Raoul Bhaneja, Bruce Hunter",Christina Zeidler,0.6,0.0,0
Portrait of a Zombie,2012,89.0,"Comedy,Drama,Horror",5.8,8,"Patrick Murphy, Geraldine McAlinden, Rory Mullen, Diane Jennings, Paul O'Bryan",Bing Bailey,2.652,0.0,0
Portrait of the Artist,2014,127.0,Drama,6.1,5,"Bertrand Bonello, Jeanne Balibar, Géraldine Pailhas, Joana Preiss, Isild Le Besco",Antoine Barraud,0.6,0.0,0
Portraits in Dramatic Time,2011,,Drama,8.0,1,"William H. Macy, Holly Hunter, Liev Schreiber, Alison Pill, Lili Taylor",David Michalek,0.6,0.0,0
Poseidon Rex,2013,81.0,"Action,Adventure,Comedy",3.4,21,"Brian Krause, Anne McDaniels, Steven Helmkamp, Candice Nunes, Berne Velasquez",Mark L. Lester,2.702,0.0,0
Possessions,2013,92.0,"Action,Drama,Western",5.8,13,"Koichi Yamadera, Aoi Yuki, Takeshi Kusao",Shuhei Morita,1.164,0.0,0
Post Mortem,2020,,"Horror,Mystery,Thriller",6.4,17,"Alfredo Castro, Antonia Zegers, Jaime Vadell, Amparo Noguera, Marcelo Alonso",Pablo Larraín,1.321,0.0,0
"Post Mortem, America 2021",2013,99.0,"Action,Adventure,Horror",6.0,1,"Linnea Quigley, Jim O'Rear, Monique Dupree, April Monique Burril, Jessica Cameron",Cameron Scott,0.6,25000.0,0
Postcards from London,2018,90.0,Drama,5.6,7,"Harris Dickinson, Jonah Hauer-King, Leonardo Salerni, Ben Cura, Leo Hatton",Steve McLean,1.487,0.0,0
Postcards from the Zoo,2012,95.0,Drama,6.0,7,"Ladya Cheryl, Nicholas Saputra, Adjie Nur Ahmad, Klarysa Aurelia, Dave Lumenta",Edwin,1.529,0.0,0
Posthumous,2014,94.0,"Comedy,Drama,Romance",6.1,29,"Brit Marling, Jack Huston, Tom Schilling, Lambert Wilson, Nikolai Kinski",Lulu Wang,3.143,0.0,18091
Postman Pat: The Movie,2014,88.0,"Animation,Comedy,Family",4.8,23,"Stephen Mangan, Jim Broadbent, Rupert Grint, David Tennant, Ronan Keating",Mike Disa,3.74,0.0,0
Postscript,2016,90.0,"Adventure,Fantasy,Horror",4.0,1,,James Benning,0.6,0.0,0
Potpourri,2011,90.0,"Comedy,Fantasy,Horror",4.0,2,"Shannon McDonough, Sarah French, Jessica Cameron",Elliot Diviney,0.6,0.0,0
Pottersville,2017,84.0,Comedy,5.2,52,"Michael Shannon, Judy Greer, Thomas Lennon, Ron Perlman, Christina Hendricks",Seth Henrikson,4.041,0.0,0
Pound of Flesh,2015,104.0,"Action,Thriller",5.4,95,"Jean-Claude Van Damme, John Ralston, Aki Aleong, Charlotte Peters, Darren Shahlavi",Ernie Barbarash,6.921,7500000.0,163080
"Poverty, Inc.",2014,94.0,"Documentary,History,News",7.0,6,Michael Parenti,Michael Matheson Miller,2.36,0.0,0
Powder Room,2013,86.0,Comedy,5.3,11,"Sheridan Smith, Jaime Winstone, Kate Nash, Oona Chaplin, Riann Steele",MJ Delaney,1.936,0.0,0
Power Rangers,2017,124.0,"Action,Adventure,Sci-Fi",6.2,2667,"Dacre Montgomery, RJ Cyler, Ludi Lin, Naomi Scott, Becky G",Dean Israelite,15.865,105000000.0,142300000
Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,2017,95.0,"Documentary,History",7.0,13,"Dolph Lundgren, Frank Langella, Anthony De Longis, Gary Goddard, Erika Scheimer",Robert McCallum,1.127,0.0,0
Prairie Love,2011,108.0,Comedy,5.0,1,"Jeremy Clark, Holly Lynn Ellis, Garth Blomberg",Dusty Bias,0.6,0.0,0
Prank,2013,82.0,Crime,4.6,17,"Nick Renaud, Henry Monfries, Gemmenne de la Peña, Hannah Kasulka, Alastair James",Yiuwing Lam,1.067,0.0,0
Pray for Rain,2015,6.0,Documentary,5.4,23,"Annabelle Stephenson, John Heard, Jane Seymour, John Ierardi, Nicholas Gonzalez",Alex Ranarivelo,2.725,0.0,0
Prayer Never Fails,2016,99.0,Drama,5.0,3,"Nick Lashaway, Clifton Davis, Corbin Bernsen, Lynn Whitfield, Eric Roberts",Wes Miller,0.84,0.0,0
Prayer for a Perfect Season,2011,87.0,Documentary,5.0,1,Bobby Cannavale,Marc Levin,0.6,0.0,0
Prayer to a Vengeful God,2010,93.0,"Action,Drama,Mystery",10.0,1,"Dan Eberle, Paul James Vasquez, Jennifer Farrugia, Amanda Bender, Beau Allulli",Dan Eberle,0.6,0.0,0
Pre-Crime,2017,88.0,"Crime,Documentary",4.7,4,,Monika Hielscher,0.6,0.0,0
Preacher's Kid,2010,110.0,"Drama,Music,Romance",6.4,23,"LeToya Luckett, Gregory Alan Williams, Sharif Atkins, Tank, Essence Atkins",Stan Foster,2.085,7000000.0,515065
Precious Cargo,2016,90.0,"Action,Comedy,Crime",5.1,160,"Bruce Willis, Mark-Paul Gosselaar, Claire Forlani, Jenna B. Kelly, Nick Loeb",Max Adams,11.901,10500000.0,567064
Precious Life,2010,90.0,"Documentary,Drama,Family",9.0,2,"Raïda Abou Mustafa, Fawzi Abou Mustafa, Docteur Raz Somech, Professeur Amos Toren, Naïm Abou Mustafa",Shlomi Eldar,0.6,0.0,0
